model;Manufacturer;Year;Price;Transmission;mileage;fuelType;Tax;Mpg;engineSize;model_index;manufacturer_index;transmission_index;fuelType_index
7 Series;bmw;2019.0;55000.0;Automatic;8546.0;Diesel;145.0;41.5;3.0;108.0;4.0;2.0;1.0
7 Series;bmw;2020.0;55489.0;Semi-Auto;10300.0;Diesel;145.0;41.5;3.0;108.0;4.0;1.0;1.0
7 Series;bmw;2020.0;57980.0;Semi-Auto;3301.0;Diesel;145.0;41.5;3.0;108.0;4.0;1.0;1.0
8 Series;bmw;2019.0;53980.0;Semi-Auto;2395.0;Petrol;145.0;33.2;3.0;133.0;4.0;1.0;0.0
8 Series;bmw;2019.0;56950.0;Semi-Auto;9731.0;Diesel;145.0;39.8;3.0;133.0;4.0;1.0;1.0
8 Series;bmw;2019.0;57000.0;Semi-Auto;12.0;Diesel;150.0;39.8;3.0;133.0;4.0;1.0;1.0
8 Series;bmw;2019.0;58940.0;Semi-Auto;1135.0;Diesel;145.0;40.4;3.0;133.0;4.0;1.0;1.0
8 Series;bmw;2019.0;58990.0;Automatic;3948.0;Petrol;145.0;33.2;3.0;133.0;4.0;2.0;0.0
8 Series;bmw;2019.0;59694.0;Semi-Auto;2881.0;Petrol;150.0;31.7;3.0;133.0;4.0;1.0;0.0
8 Series;bmw;2019.0;64103.0;Semi-Auto;1897.0;Diesel;145.0;39.8;3.0;133.0;4.0;1.0;1.0
8 Series;bmw;2019.0;69898.0;Automatic;4075.0;Petrol;145.0;26.7;3.0;133.0;4.0;2.0;0.0
8 Series;bmw;2019.0;72990.0;Semi-Auto;8200.0;Petrol;145.0;26.7;4.4;133.0;4.0;1.0;0.0
8 Series;bmw;2020.0;63000.0;Semi-Auto;3000.0;Diesel;145.0;40.4;3.0;133.0;4.0;1.0;1.0
8 Series;bmw;2020.0;66991.0;Semi-Auto;123.0;Petrol;145.0;33.2;3.0;133.0;4.0;1.0;0.0
8 Series;bmw;2020.0;69991.0;Semi-Auto;419.0;Petrol;145.0;33.2;3.0;133.0;4.0;1.0;0.0
8 Series;bmw;2020.0;74995.0;Semi-Auto;4500.0;Diesel;145.0;26.7;3.0;133.0;4.0;1.0;1.0
A Class;Mercedes;2007.0;2478.0;Automatic;81000.0;Diesel;160.0;49.6;2.0;7.0;3.0;2.0;1.0
A Class;Mercedes;2007.0;2795.0;Manual;79485.0;Petrol;200.0;45.6;1.5;7.0;3.0;0.0;0.0
A Class;Mercedes;2010.0;1350.0;Manual;116126.0;Diesel;145.0;54.3;2.0;7.0;3.0;0.0;1.0
A Class;Mercedes;2011.0;5499.0;Automatic;52235.0;Petrol;205.0;41.5;1.5;7.0;3.0;2.0;0.0
A Class;Mercedes;2013.0;7300.0;Automatic;54000.0;Diesel;30.0;65.7;1.8;7.0;3.0;2.0;1.0
A Class;Mercedes;2013.0;8491.0;Automatic;97000.0;Diesel;30.0;65.7;1.8;7.0;3.0;2.0;1.0
A Class;Mercedes;2013.0;8500.0;Manual;69031.0;Petrol;125.0;51.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2013.0;8699.0;Manual;70243.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2013.0;8975.0;Manual;60000.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2013.0;9259.0;Manual;74149.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2013.0;9480.0;Semi-Auto;63922.0;Diesel;30.0;65.7;1.8;7.0;3.0;1.0;1.0
A Class;Mercedes;2013.0;9498.0;Manual;80158.0;Diesel;30.0;62.8;1.8;7.0;3.0;0.0;1.0
A Class;Mercedes;2013.0;9995.0;Semi-Auto;47000.0;Diesel;20.0;68.9;1.8;7.0;3.0;1.0;1.0
A Class;Mercedes;2013.0;10090.0;Manual;45130.0;Petrol;145.0;49.6;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2013.0;10190.0;Manual;32457.0;Petrol;125.0;51.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2013.0;10199.0;Manual;39750.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2013.0;10349.0;Automatic;50512.0;Petrol;145.0;50.4;1.6;7.0;3.0;2.0;0.0
A Class;Mercedes;2013.0;11490.0;Semi-Auto;16139.0;Petrol;125.0;52.3;1.6;7.0;3.0;1.0;0.0
A Class;Mercedes;2013.0;11800.0;Automatic;60032.0;Diesel;30.0;64.2;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2013.0;12000.0;Automatic;60369.0;Diesel;30.0;64.2;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2013.0;12362.0;Automatic;45166.0;Diesel;30.0;64.2;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2013.0;12498.0;Semi-Auto;38301.0;Petrol;150.0;49.6;1.6;7.0;3.0;1.0;0.0
A Class;Mercedes;2013.0;14489.0;Automatic;55345.0;Petrol;160.0;44.1;2.0;7.0;3.0;2.0;0.0
A Class;Mercedes;2013.0;14990.0;Automatic;26038.0;Petrol;160.0;44.1;2.0;7.0;3.0;2.0;0.0
A Class;Mercedes;2013.0;15498.0;Semi-Auto;27415.0;Petrol;160.0;44.1;2.0;7.0;3.0;1.0;0.0
A Class;Mercedes;2014.0;8499.0;Manual;77859.0;Diesel;30.0;64.2;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;8795.0;Manual;114310.0;Diesel;125.0;62.8;1.8;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;9800.0;Manual;53553.0;Diesel;0.0;78.5;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;9853.0;Manual;63381.0;Diesel;30.0;62.8;1.8;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;9914.0;Manual;55058.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;9977.0;Manual;55000.0;Diesel;0.0;78.5;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10000.0;Manual;55000.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10171.0;Manual;80870.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10490.0;Manual;37642.0;Diesel;0.0;78.5;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10490.0;Manual;38124.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10498.0;Manual;73000.0;Diesel;0.0;78.5;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10500.0;Manual;45000.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10610.0;Automatic;41174.0;Petrol;125.0;52.3;1.6;7.0;3.0;2.0;0.0
A Class;Mercedes;2014.0;10649.0;Manual;44140.0;Diesel;0.0;78.5;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10765.0;Manual;45000.0;Diesel;30.0;64.2;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10788.0;Manual;65000.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10990.0;Manual;42000.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;10998.0;Semi-Auto;58500.0;Diesel;30.0;65.7;1.8;7.0;3.0;1.0;1.0
A Class;Mercedes;2014.0;11000.0;Automatic;51332.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2014.0;11400.0;Manual;23016.0;Diesel;30.0;64.2;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;11595.0;Semi-Auto;40000.0;Diesel;20.0;68.9;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2014.0;11750.0;Manual;40183.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;11899.0;Manual;61491.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;12000.0;Automatic;68420.0;Diesel;20.0;64.2;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2014.0;12000.0;Manual;43937.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;12299.0;Manual;34176.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;12450.0;Manual;55253.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2014.0;12468.0;Semi-Auto;33211.0;Diesel;30.0;65.7;1.8;7.0;3.0;1.0;1.0
A Class;Mercedes;2014.0;12498.0;Semi-Auto;35677.0;Diesel;20.0;68.9;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2014.0;12799.0;Automatic;23657.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2014.0;12950.0;Automatic;59000.0;Petrol;195.0;44.1;2.0;7.0;3.0;2.0;0.0
A Class;Mercedes;2014.0;12990.0;Semi-Auto;41362.0;Petrol;145.0;49.6;1.6;7.0;3.0;1.0;0.0
A Class;Mercedes;2014.0;13000.0;Automatic;17363.0;Petrol;145.0;50.4;1.6;7.0;3.0;2.0;0.0
A Class;Mercedes;2014.0;13251.0;Semi-Auto;41700.0;Diesel;20.0;64.2;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2014.0;13495.0;Semi-Auto;61500.0;Petrol;145.0;49.6;1.6;7.0;3.0;1.0;0.0
A Class;Mercedes;2014.0;13999.0;Semi-Auto;35000.0;Diesel;20.0;64.2;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2014.0;20860.0;Automatic;31033.0;Petrol;200.0;40.9;2.0;7.0;3.0;2.0;0.0
A Class;Mercedes;2015.0;7792.0;Manual;138000.0;Diesel;20.0;68.9;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;8491.0;Manual;124000.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;9940.0;Manual;69010.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;10490.0;Automatic;64000.0;Diesel;20.0;68.9;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;10491.0;Automatic;94000.0;Diesel;20.0;70.6;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;10500.0;Automatic;97937.0;Diesel;20.0;64.2;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;10500.0;Manual;58437.0;Diesel;30.0;64.2;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;10795.0;Manual;61626.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;10985.0;Manual;59875.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;10991.0;Semi-Auto;67865.0;Diesel;20.0;68.9;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;10999.0;Manual;45416.0;Petrol;125.0;51.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2015.0;11234.0;Manual;30100.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;11499.0;Manual;48120.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;11680.0;Semi-Auto;55067.0;Diesel;20.0;68.9;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;11750.0;Automatic;74016.0;Diesel;20.0;64.2;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;11998.0;Semi-Auto;50244.0;Diesel;20.0;68.9;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;12299.0;Automatic;46499.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;12299.0;Manual;37274.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;12299.0;Manual;43610.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;12380.0;Manual;34119.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;12490.0;Manual;35000.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;12519.0;Automatic;32259.0;Petrol;30.0;52.3;1.6;7.0;3.0;2.0;0.0
A Class;Mercedes;2015.0;12790.0;Semi-Auto;28445.0;Diesel;20.0;68.9;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;12795.0;Automatic;42420.0;Diesel;20.0;65.7;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;12900.0;Semi-Auto;22369.0;Diesel;20.0;68.9;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;12999.0;Manual;25301.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;13000.0;Manual;19561.0;Petrol;145.0;48.7;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2015.0;13022.0;Semi-Auto;32230.0;Diesel;20.0;68.9;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;13300.0;Automatic;40599.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;13400.0;Manual;39578.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;13680.0;Manual;45376.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;13699.0;Manual;30035.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;14000.0;Semi-Auto;20682.0;Diesel;20.0;68.9;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;14092.0;Semi-Auto;47275.0;Diesel;20.0;64.2;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;14099.0;Automatic;33730.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;14143.0;Automatic;52115.0;Diesel;20.0;67.3;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2015.0;14400.0;Manual;27442.0;Diesel;20.0;70.6;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2015.0;15481.0;Semi-Auto;33000.0;Diesel;20.0;64.2;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;15980.0;Semi-Auto;3587.0;Diesel;20.0;74.3;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2015.0;16499.0;Automatic;40366.0;Petrol;200.0;42.8;2.0;7.0;3.0;2.0;0.0
A Class;Mercedes;2015.0;16689.0;Semi-Auto;42100.0;Petrol;200.0;42.8;2.0;7.0;3.0;1.0;0.0
A Class;Mercedes;2015.0;19600.0;Automatic;29917.0;Petrol;160.0;45.6;2.0;7.0;3.0;2.0;0.0
A Class;Mercedes;2015.0;22995.0;Semi-Auto;37500.0;Petrol;200.0;40.9;2.0;7.0;3.0;1.0;0.0
A Class;Mercedes;2016.0;9295.0;Manual;111410.0;Diesel;0.0;80.7;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;9391.0;Manual;108000.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;9891.0;Manual;116000.0;Diesel;20.0;68.9;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;11000.0;Manual;39119.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;11599.0;Manual;54045.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;11795.0;Manual;81150.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;11900.0;Manual;19036.0;Petrol;125.0;52.3;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;11900.0;Manual;78772.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;11970.0;Semi-Auto;65164.0;Diesel;20.0;74.3;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;11990.0;Manual;39853.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;11999.0;Semi-Auto;51831.0;Petrol;125.0;53.3;1.6;7.0;3.0;1.0;0.0
A Class;Mercedes;2016.0;12149.0;Manual;60687.0;Diesel;30.0;65.7;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;12200.0;Manual;33692.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;12400.0;Manual;23700.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;12400.0;Semi-Auto;72000.0;Diesel;0.0;76.4;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;12600.0;Manual;51752.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;12780.0;Manual;42769.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;12799.0;Manual;35699.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;12990.0;Manual;44000.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13000.0;Manual;24627.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13119.0;Manual;20765.0;Petrol;125.0;51.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;13150.0;Automatic;39000.0;Diesel;0.0;76.4;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;13200.0;Manual;61000.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13298.0;Automatic;85627.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;13299.0;Automatic;28315.0;Diesel;20.0;74.3;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;13299.0;Manual;21052.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13349.0;Manual;36531.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13490.0;Automatic;47000.0;Diesel;20.0;74.3;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;13490.0;Manual;35000.0;Petrol;145.0;49.6;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;13499.0;Automatic;15722.0;Diesel;20.0;74.3;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;13550.0;Manual;18304.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13599.0;Automatic;29214.0;Petrol;125.0;53.3;1.6;7.0;3.0;2.0;0.0
A Class;Mercedes;2016.0;13599.0;Automatic;29917.0;Diesel;0.0;74.3;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;13695.0;Manual;41600.0;Diesel;0.0;80.7;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13742.0;Manual;30313.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13776.0;Manual;32412.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13823.0;Automatic;25151.0;Diesel;0.0;76.4;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;13900.0;Manual;47275.0;Petrol;125.0;51.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;13990.0;Manual;34000.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;13995.0;Semi-Auto;64168.0;Diesel;20.0;67.3;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;13999.0;Manual;28024.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14099.0;Manual;18262.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14180.0;Manual;20841.0;Petrol;145.0;49.6;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;14190.0;Manual;35500.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14200.0;Automatic;60036.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;14250.0;Manual;33660.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14299.0;Automatic;45991.0;Diesel;20.0;74.3;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;14299.0;Manual;43748.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14312.0;Manual;27925.0;Petrol;150.0;50.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;14480.0;Manual;21547.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14495.0;Semi-Auto;55769.0;Diesel;20.0;68.9;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;14499.0;Manual;31143.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14499.0;Semi-Auto;36063.0;Diesel;20.0;70.6;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;14521.0;Manual;35005.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14541.0;Manual;17474.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14581.0;Semi-Auto;51284.0;Petrol;125.0;53.3;1.6;7.0;3.0;1.0;0.0
A Class;Mercedes;2016.0;14600.0;Manual;34089.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14700.0;Manual;28732.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14722.0;Manual;12544.0;Diesel;20.0;72.4;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14722.0;Manual;36416.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14740.0;Manual;37600.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14750.0;Manual;16741.0;Petrol;125.0;51.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;14799.0;Manual;27636.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14800.0;Manual;31623.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14990.0;Manual;39473.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14995.0;Automatic;27270.0;Diesel;20.0;74.3;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;14999.0;Manual;15700.0;Petrol;125.0;51.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;14999.0;Manual;17971.0;Petrol;125.0;51.4;1.6;7.0;3.0;0.0;0.0
A Class;Mercedes;2016.0;14999.0;Manual;23974.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;14999.0;Semi-Auto;22433.0;Diesel;20.0;74.3;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;14999.0;Semi-Auto;48188.0;Diesel;20.0;70.6;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15071.0;Semi-Auto;27663.0;Diesel;20.0;74.3;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15096.0;Manual;40576.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15200.0;Semi-Auto;51970.0;Diesel;20.0;68.9;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15290.0;Manual;39162.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15291.0;Semi-Auto;10730.0;Diesel;20.0;70.6;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15295.0;Automatic;34595.0;Diesel;20.0;74.3;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;15299.0;Manual;18577.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15351.0;Manual;27744.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15378.0;Manual;21256.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15498.0;Semi-Auto;63402.0;Diesel;20.0;68.9;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15499.0;Manual;24487.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15572.0;Semi-Auto;45902.0;Petrol;125.0;52.3;1.6;7.0;3.0;1.0;0.0
A Class;Mercedes;2016.0;15595.0;Manual;19891.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15699.0;Manual;24623.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15740.0;Manual;25036.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15765.0;Manual;17678.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15790.0;Manual;20565.0;Diesel;30.0;62.8;2.1;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15890.0;Semi-Auto;18853.0;Diesel;20.0;74.3;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15899.0;Semi-Auto;34995.0;Diesel;20.0;68.9;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15900.0;Automatic;31281.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;15921.0;Semi-Auto;27472.0;Petrol;125.0;53.3;1.6;7.0;3.0;1.0;0.0
A Class;Mercedes;2016.0;15939.0;Manual;16489.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
A Class;Mercedes;2016.0;15950.0;Semi-Auto;48000.0;Diesel;20.0;74.3;1.5;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15990.0;Semi-Auto;52518.0;Diesel;20.0;67.3;2.1;7.0;3.0;1.0;1.0
A Class;Mercedes;2016.0;15999.0;Automatic;16900.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;15999.0;Automatic;34651.0;Diesel;20.0;74.3;1.5;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;16249.0;Automatic;240494.0;Diesel;20.0;68.9;2.1;7.0;3.0;2.0;1.0
A Class;Mercedes;2016.0;16299.0;Manual;20738.0;Diesel;20.0;68.9;1.5;7.0;3.0;0.0;1.0
